date,close,open,high,low,volume,•Ï‰»—¦ %
2023/5/17,"30,055.00","29,830.00","30,140.00","29,800.00",33.54K,0.74%
2023/5/16,"29,835.00","29,680.00","29,925.00","29,635.00",37.67K,0.59%
2023/5/15,"29,660.00","29,420.00","29,675.00","29,400.00",39.83K,0.83%
2023/5/12,"29,415.00","29,075.00","29,435.00","28,960.00",46.99K,0.98%
2023/5/11,"29,130.00","29,150.00","29,230.00","28,890.00",0.07K,-0.05%
2023/5/10,"29,145.00","29,220.00","29,280.00","29,070.00",0.05K,-0.36%
2023/5/9,"29,250.00","28,990.00","29,260.00","28,950.00",0.00K,1.00%
2023/5/8,"28,960.00","29,120.00","29,150.00","28,560.00",108.93K,0.59%
2023/5/5,"28,790.00","28,692.50","29,148.00","28,687.50",,0.16%
2023/5/4,"28,745.00","28,605.00","28,783.00","28,562.50",25.87K,-0.54%
2023/5/3,"28,900.00","28,770.00","28,943.00","28,545.00",,-0.79%
2023/5/2,"29,130.00","29,090.00","29,090.00","29,090.00",0.00K,-0.12%
2023/5/1,"29,165.00","28,920.00","29,170.00","28,730.00",58.14K,1.00%
2023/4/28,"28,875.00","28,460.00","28,870.00","28,450.00",77.99K,1.51%
2023/4/27,"28,445.00","28,380.00","28,460.00","28,240.00",43.37K,0.14%
2023/4/26,"28,405.00","28,430.00","28,430.00","28,430.00",0.03K,-0.77%
2023/4/25,"28,625.00","28,600.00","28,800.00","28,600.00",38.07K,0.12%
2023/4/24,"28,590.00","28,530.00","28,710.00","28,480.00",36.52K,0.07%
2023/4/21,"28,570.00","28,610.00","28,780.00","28,490.00",48.71K,-0.28%
2023/4/20,"28,650.00","28,560.00","28,700.00","28,400.00",40.94K,0.17%
2023/4/19,"28,600.00","28,670.00","28,760.00","28,530.00",36.48K,-0.21%
2023/4/18,"28,660.00","28,550.00","28,730.00","28,430.00",38.59K,0.46%
2023/4/17,"28,530.00","28,460.00","28,600.00","28,320.00",41.52K,0.35%
2023/4/14,"28,430.00","28,475.00","28,475.00","28,475.00",0.00K,0.80%
2023/4/13,"28,205.00","28,100.00","28,240.00","27,900.00",0.01K,0.39%
2023/4/12,"28,095.00","27,930.00","28,120.00","27,870.00",39.37K,0.57%
2023/4/11,"27,935.00","27,650.00","28,070.00","27,630.00",49.88K,0.98%
2023/4/10,"27,665.00","27,520.00","27,740.00","27,480.00",23.97K,0.49%
2023/4/7,"27,530.00","27,560.00","27,680.00","27,450.00",32.07K,-0.04%
2023/4/6,"27,540.00","27,820.00","27,840.00","27,430.00",61.66K,-1.01%
2023/4/5,"27,820.00","28,260.00","28,330.00","27,780.00",48.96K,-1.59%
2023/4/4,"28,270.00","28,240.00","28,300.00","28,040.00",35.36K,0.09%
2023/4/3,"28,245.00","28,050.00","28,260.00","28,000.00",52.06K,0.55%
2023/3/31,"28,090.00","27,810.00","28,130.00","27,800.00",69.41K,1.04%
2023/3/30,"27,800.00","27,600.00","27,870.00","27,590.00",59.49K,0.74%
2023/3/29,"27,595.00","27,290.00","27,610.00","27,150.00",48.40K,1.12%
2023/3/28,"27,290.00","27,240.00","27,350.00","27,130.00",42.35K,0.05%
2023/3/27,"27,275.00","27,190.00","27,290.00","26,850.00",60.33K,0.39%
2023/3/24,"27,170.00","27,160.00","27,370.00","26,930.00",55.85K,0.17%
2023/3/23,"27,125.00","27,200.00","27,360.00","26,920.00",47.19K,-0.39%
2023/3/22,"27,230.00","27,235.00","27,250.00","27,210.00",0.01K,1.19%
2023/3/21,"26,910.00","26,883.00","27,148.00","26,813.00",,0.88%
2023/3/20,"26,675.00","27,120.00","27,120.00","27,000.00",0.00K,-1.35%
2023/3/17,"27,040.00","26,670.00","27,100.00","26,430.00",79.84K,1.12%
2023/3/16,"26,740.00","27,060.00","27,090.00","26,190.00",112.15K,-1.09%
2023/3/15,"27,035.00","27,125.00","27,125.00","26,895.00",0.10K,0.48%
2023/3/14,"26,905.00","27,360.00","27,360.00","26,885.00",0.23K,-2.64%
2023/3/13,"27,635.00","27,840.00","27,925.00","27,400.00",0.32K,-0.79%
2023/3/10,"27,855.00","28,335.00","28,350.00","27,940.00",0.27K,-2.66%
2023/3/9,"28,615.00","28,425.00","28,730.00","28,390.00",23.50K,0.69%
2023/3/8,"28,420.00","28,305.00","28,475.00","28,170.00",47.72K,0.39%
2023/3/7,"28,310.00","28,230.00","28,405.00","28,175.00",58.81K,0.27%
2023/3/6,"28,235.00","27,905.00","28,320.00","27,860.00",64.33K,1.22%
2023/3/3,"27,895.00","27,535.00","27,970.00","27,460.00",50.62K,1.31%
2023/3/2,"27,535.00","27,535.00","27,620.00","27,395.00",36.17K,0.00%
