time,jst,open,high,low,close,volume
2022-02-08 06:00:00+00:00,2022-02-08 15:00:00+09:00,35096.1,35141.3,35082.6,35099.2,1272
2022-02-08 06:30:00+00:00,2022-02-08 15:30:00+09:00,35098.2,35098.7,35061.1,35075.7,1631
2022-02-08 07:00:00+00:00,2022-02-08 16:00:00+09:00,35076.2,35165.6,35060.1,35164.7,3180
2022-02-08 07:30:00+00:00,2022-02-08 16:30:00+09:00,35164.2,35186.7,35146.2,35161.2,2635
2022-02-08 08:00:00+00:00,2022-02-08 17:00:00+09:00,35160.2,35214.1,35159.6,35200.2,2102
2022-02-08 08:30:00+00:00,2022-02-08 17:30:00+09:00,35199.2,35250.7,35157.2,35165.2,2207
2022-02-08 09:00:00+00:00,2022-02-08 18:00:00+09:00,35162.7,35168.6,35108.6,35125.1,2368
2022-02-08 09:30:00+00:00,2022-02-08 18:30:00+09:00,35126.1,35161.2,35120.6,35138.4,1687
2022-02-08 10:00:00+00:00,2022-02-08 19:00:00+09:00,35139.4,35147.2,35088.7,35098.2,2064
2022-02-08 10:30:00+00:00,2022-02-08 19:30:00+09:00,35097.2,35116.2,35063.2,35100.2,2542
2022-02-08 11:00:00+00:00,2022-02-08 20:00:00+09:00,35098.2,35116.1,35060.1,35088.6,2733
2022-02-08 11:30:00+00:00,2022-02-08 20:30:00+09:00,35087.1,35107.7,35076.2,35100.2,2132
2022-02-08 12:00:00+00:00,2022-02-08 21:00:00+09:00,35100.7,35145.6,35097.6,35135.3,2244
2022-02-08 12:30:00+00:00,2022-02-08 21:30:00+09:00,35136.3,35174.2,35120.2,35164.2,2077
2022-02-08 13:00:00+00:00,2022-02-08 22:00:00+09:00,35163.7,35184.1,35152.6,35165.2,2215
2022-02-08 13:30:00+00:00,2022-02-08 22:30:00+09:00,35170.2,35221.7,35146.2,35172.7,6790
2022-02-08 14:00:00+00:00,2022-02-08 23:00:00+09:00,35170.2,35223.5,35082.9,35189.5,6293
2022-02-08 14:30:00+00:00,2022-02-08 23:30:00+09:00,35191.0,35242.0,35148.5,35219.0,5552
2022-02-08 15:00:00+00:00,2022-02-09 00:00:00+09:00,35218.5,35321.5,35215.4,35298.6,4910
2022-02-08 15:30:00+00:00,2022-02-09 00:30:00+09:00,35298.1,35409.1,35298.1,35395.1,4609
2022-02-08 16:00:00+00:00,2022-02-09 01:00:00+09:00,35399.1,35419.5,35355.1,35385.6,3768
2022-02-08 16:30:00+00:00,2022-02-09 01:30:00+09:00,35386.1,35455.1,35385.6,35429.5,3428
2022-02-08 17:00:00+00:00,2022-02-09 02:00:00+09:00,35430.1,35446.7,35393.1,35408.0,3590
2022-02-08 17:30:00+00:00,2022-02-09 02:30:00+09:00,35408.5,35460.5,35405.5,35455.1,3789
2022-02-08 18:00:00+00:00,2022-02-09 03:00:00+09:00,35455.6,35464.6,35339.5,35353.5,3993
2022-02-08 18:30:00+00:00,2022-02-09 03:30:00+09:00,35353.0,35378.0,35279.6,35323.1,4659
2022-02-08 19:00:00+00:00,2022-02-09 04:00:00+09:00,35324.1,35472.4,35290.5,35430.5,5316
2022-02-08 19:30:00+00:00,2022-02-09 04:30:00+09:00,35430.0,35545.5,35419.0,35465.0,5584
2022-02-08 20:00:00+00:00,2022-02-09 05:00:00+09:00,35462.0,35521.1,35455.9,35500.8,1259
2022-02-08 20:30:00+00:00,2022-02-09 05:30:00+09:00,35499.3,35506.3,35490.8,35494.9,408
2022-02-08 22:00:00+00:00,2022-02-09 07:00:00+09:00,35507.5,35541.8,35493.9,35528.2,719
2022-02-08 22:30:00+00:00,2022-02-09 07:30:00+09:00,35528.7,35539.8,35512.0,35535.0,539
2022-02-08 23:00:00+00:00,2022-02-09 08:00:00+09:00,35537.5,35551.7,35508.9,35509.9,790
2022-02-08 23:30:00+00:00,2022-02-09 08:30:00+09:00,35507.4,35519.0,35494.3,35502.0,917
2022-02-09 00:00:00+00:00,2022-02-09 09:00:00+09:00,35500.5,35512.8,35488.2,35508.9,1083
2022-02-09 00:30:00+00:00,2022-02-09 09:30:00+09:00,35508.4,35541.2,35505.7,35510.1,1338
2022-02-09 01:00:00+00:00,2022-02-09 10:00:00+09:00,35510.6,35518.8,35504.8,35507.1,730
2022-02-09 01:30:00+00:00,2022-02-09 10:30:00+09:00,35508.1,35515.1,35500.9,35514.6,618
2022-02-09 02:00:00+00:00,2022-02-09 11:00:00+09:00,35514.1,35534.6,35514.1,35533.1,524
2022-02-09 02:30:00+00:00,2022-02-09 11:30:00+09:00,35534.1,35569.2,35532.1,35559.1,743
2022-02-09 03:00:00+00:00,2022-02-09 12:00:00+09:00,35558.6,35589.7,35557.1,35573.5,713
2022-02-09 03:30:00+00:00,2022-02-09 12:30:00+09:00,35573.0,35604.1,35564.5,35601.1,615
2022-02-09 04:00:00+00:00,2022-02-09 13:00:00+09:00,35602.1,35612.1,35593.0,35603.0,858
2022-02-09 04:30:00+00:00,2022-02-09 13:30:00+09:00,35602.0,35623.0,35585.8,35585.8,806
2022-02-09 05:00:00+00:00,2022-02-09 14:00:00+09:00,35586.8,35596.9,35574.3,35578.9,851
2022-02-09 05:30:00+00:00,2022-02-09 14:30:00+09:00,35578.4,35597.0,35567.0,35567.0,764
2022-02-09 06:00:00+00:00,2022-02-09 15:00:00+09:00,35565.0,35585.3,35549.8,35565.8,1404
2022-02-09 06:30:00+00:00,2022-02-09 15:30:00+09:00,35566.3,35570.9,35519.8,35543.0,1580
2022-02-09 07:00:00+00:00,2022-02-09 16:00:00+09:00,35541.0,35564.3,35523.8,35542.8,2871
2022-02-09 07:30:00+00:00,2022-02-09 16:30:00+09:00,35543.8,35661.8,35526.8,35640.8,2671
2022-02-09 08:00:00+00:00,2022-02-09 17:00:00+09:00,35642.7,35674.8,35631.3,35655.9,1875
2022-02-09 08:30:00+00:00,2022-02-09 17:30:00+09:00,35653.9,35671.9,35634.0,35635.9,1221
2022-02-09 09:00:00+00:00,2022-02-09 18:00:00+09:00,35637.3,35678.0,35628.9,35662.8,1464
2022-02-09 09:30:00+00:00,2022-02-09 18:30:00+09:00,35663.3,35676.8,35642.8,35662.0,1240
2022-02-09 10:00:00+00:00,2022-02-09 19:00:00+09:00,35664.0,35667.3,35637.8,35642.6,1292
2022-02-09 10:30:00+00:00,2022-02-09 19:30:00+09:00,35643.1,35661.9,35635.6,35649.2,1106
2022-02-09 11:00:00+00:00,2022-02-09 20:00:00+09:00,35649.7,35683.3,35645.0,35675.1,1455
2022-02-09 11:30:00+00:00,2022-02-09 20:30:00+09:00,35677.6,35683.5,35659.0,35677.0,1227
2022-02-09 12:00:00+00:00,2022-02-09 21:00:00+09:00,35678.0,35715.0,35662.5,35701.1,1662
2022-02-09 12:30:00+00:00,2022-02-09 21:30:00+09:00,35700.6,35712.6,35688.1,35700.5,1193
2022-02-09 13:00:00+00:00,2022-02-09 22:00:00+09:00,35701.5,35749.8,35701.5,35739.3,1480
2022-02-09 13:30:00+00:00,2022-02-09 22:30:00+09:00,35737.8,35761.8,35677.3,35715.9,5895
2022-02-09 14:00:00+00:00,2022-02-09 23:00:00+09:00,35717.4,35773.9,35693.8,35722.8,5560
2022-02-09 14:30:00+00:00,2022-02-09 23:30:00+09:00,35727.8,35808.4,35718.8,35806.9,4633
2022-02-09 15:00:00+00:00,2022-02-10 00:00:00+09:00,35806.4,35814.9,35727.8,35744.9,4028
2022-02-09 15:30:00+00:00,2022-02-10 00:30:00+09:00,35745.9,35754.4,35704.0,35717.0,4365
2022-02-09 16:00:00+00:00,2022-02-10 01:00:00+09:00,35717.5,35735.9,35673.9,35700.5,3870
2022-02-09 16:30:00+00:00,2022-02-10 01:30:00+09:00,35703.0,35715.9,35683.8,35710.8,3584
2022-02-09 17:00:00+00:00,2022-02-10 02:00:00+09:00,35711.9,35735.9,35683.0,35716.0,3333
2022-02-09 17:30:00+00:00,2022-02-10 02:30:00+09:00,35715.5,35749.4,35712.5,35737.5,2954
2022-02-09 18:00:00+00:00,2022-02-10 03:00:00+09:00,35738.5,35782.6,35736.5,35779.6,2512
2022-02-09 18:30:00+00:00,2022-02-10 03:30:00+09:00,35780.6,35809.5,35744.4,35747.4,2482
2022-02-09 19:00:00+00:00,2022-02-10 04:00:00+09:00,35746.9,35753.4,35684.4,35751.9,4037
2022-02-09 19:30:00+00:00,2022-02-10 04:30:00+09:00,35753.9,35805.4,35705.8,35771.3,4820
2022-02-09 20:00:00+00:00,2022-02-10 05:00:00+09:00,35766.3,35867.6,35735.8,35851.6,1759
2022-02-09 20:30:00+00:00,2022-02-10 05:30:00+09:00,35852.1,35857.1,35823.6,35831.7,628
2022-02-09 22:00:00+00:00,2022-02-10 07:00:00+09:00,35826.5,35831.7,35805.8,35814.1,689
2022-02-09 22:30:00+00:00,2022-02-10 07:30:00+09:00,35814.6,35824.6,35791.5,35807.6,697
2022-02-09 23:00:00+00:00,2022-02-10 08:00:00+09:00,35808.6,35821.6,35779.6,35800.8,1351
2022-02-09 23:30:00+00:00,2022-02-10 08:30:00+09:00,35801.3,35808.9,35767.7,35771.2,1205
2022-02-10 00:00:00+00:00,2022-02-10 09:00:00+09:00,35772.7,35773.7,35733.6,35735.6,1379
2022-02-10 00:30:00+00:00,2022-02-10 09:30:00+09:00,35734.6,35739.3,35708.1,35727.7,1361
2022-02-10 01:00:00+00:00,2022-02-10 10:00:00+09:00,35726.7,35727.7,35705.6,35714.6,1042
2022-02-10 01:30:00+00:00,2022-02-10 10:30:00+09:00,35715.1,35739.4,35712.6,35726.5,822
2022-02-10 02:00:00+00:00,2022-02-10 11:00:00+09:00,35726.0,35735.0,35716.0,35735.0,745
2022-02-10 02:30:00+00:00,2022-02-10 11:30:00+09:00,35736.0,35748.5,35729.5,35747.0,565
2022-02-10 03:00:00+00:00,2022-02-10 12:00:00+09:00,35747.5,35755.5,35735.5,35755.0,500
2022-02-10 03:30:00+00:00,2022-02-10 12:30:00+09:00,35755.5,35759.0,35746.5,35751.0,376
2022-02-10 04:00:00+00:00,2022-02-10 13:00:00+09:00,35750.0,35758.0,35747.5,35750.0,472
2022-02-10 04:30:00+00:00,2022-02-10 13:30:00+09:00,35751.0,35771.8,35741.0,35771.8,566
2022-02-10 05:00:00+00:00,2022-02-10 14:00:00+09:00,35771.7,35794.9,35765.2,35789.4,897
2022-02-10 05:30:00+00:00,2022-02-10 14:30:00+09:00,35789.9,35798.8,35777.5,35787.9,647
2022-02-10 06:00:00+00:00,2022-02-10 15:00:00+09:00,35783.9,35785.5,35763.8,35778.4,1014
2022-02-10 06:30:00+00:00,2022-02-10 15:30:00+09:00,35778.9,35810.9,35768.9,35809.8,953
2022-02-10 07:00:00+00:00,2022-02-10 16:00:00+09:00,35811.3,35837.2,35777.7,35788.7,3075
2022-02-10 07:30:00+00:00,2022-02-10 16:30:00+09:00,35787.7,35798.7,35749.3,35755.2,2557
2022-02-10 08:00:00+00:00,2022-02-10 17:00:00+09:00,35754.7,35782.8,35737.2,35782.8,2125
2022-02-10 08:30:00+00:00,2022-02-10 17:30:00+09:00,35783.8,35793.4,35749.0,35764.4,1662
2022-02-10 09:00:00+00:00,2022-02-10 18:00:00+09:00,35763.9,35768.8,35738.7,35760.9,1554
2022-02-10 09:30:00+00:00,2022-02-10 18:30:00+09:00,35761.4,35801.9,35758.4,35800.9,1135
2022-02-10 10:00:00+00:00,2022-02-10 19:00:00+09:00,35801.0,35819.5,35791.8,35801.4,1389
2022-02-10 10:30:00+00:00,2022-02-10 19:30:00+09:00,35801.9,35810.9,35770.7,35780.7,1334
2022-02-10 11:00:00+00:00,2022-02-10 20:00:00+09:00,35781.2,35830.2,35775.7,35816.5,1378
2022-02-10 11:30:00+00:00,2022-02-10 20:30:00+09:00,35817.0,35819.0,35802.8,35810.8,1146
2022-02-10 12:00:00+00:00,2022-02-10 21:00:00+09:00,35813.3,35858.2,35805.4,35820.3,1801
2022-02-10 12:30:00+00:00,2022-02-10 21:30:00+09:00,35820.8,35820.8,35577.2,35607.7,5594
2022-02-10 13:00:00+00:00,2022-02-10 22:00:00+09:00,35608.2,35608.2,35453.2,35473.7,4775
2022-02-10 13:30:00+00:00,2022-02-10 22:30:00+09:00,35471.2,35705.2,35467.7,35660.3,6999
2022-02-10 14:00:00+00:00,2022-02-10 23:00:00+09:00,35660.8,35782.7,35660.8,35692.8,5980
2022-02-10 14:30:00+00:00,2022-02-10 23:30:00+09:00,35691.8,35801.9,35619.3,35649.8,5565
2022-02-10 15:00:00+00:00,2022-02-11 00:00:00+09:00,35650.3,35691.3,35587.8,35624.3,5543
2022-02-10 15:30:00+00:00,2022-02-11 00:30:00+09:00,35625.3,35704.4,35587.4,35697.4,4647
2022-02-10 16:00:00+00:00,2022-02-11 01:00:00+09:00,35696.4,35718.9,35650.3,35711.9,4500
2022-02-10 16:30:00+00:00,2022-02-11 01:30:00+09:00,35711.4,35737.9,35483.4,35527.9,5774
2022-02-10 17:00:00+00:00,2022-02-11 02:00:00+09:00,35526.9,35563.3,35375.8,35378.8,5948
2022-02-10 17:30:00+00:00,2022-02-11 02:30:00+09:00,35378.3,35403.3,35280.3,35391.8,6206
2022-02-10 18:00:00+00:00,2022-02-11 03:00:00+09:00,35390.8,35405.2,35220.3,35302.8,6173
2022-02-10 18:30:00+00:00,2022-02-11 03:30:00+09:00,35303.3,35359.8,35225.4,35251.4,5946
2022-02-10 19:00:00+00:00,2022-02-11 04:00:00+09:00,35250.9,35350.3,35204.3,35264.8,6155
2022-02-10 19:30:00+00:00,2022-02-11 04:30:00+09:00,35263.8,35282.3,35098.8,35249.3,6617
2022-02-10 20:00:00+00:00,2022-02-11 05:00:00+09:00,35246.8,35249.7,35159.6,35187.6,1898
2022-02-10 20:30:00+00:00,2022-02-11 05:30:00+09:00,35190.1,35235.6,35179.6,35229.1,974
2022-02-10 22:00:00+00:00,2022-02-11 07:00:00+09:00,35240.7,35247.2,35189.7,35200.7,1338
2022-02-10 22:30:00+00:00,2022-02-11 07:30:00+09:00,35200.2,35203.2,35153.2,35163.2,1281
2022-02-10 23:00:00+00:00,2022-02-11 08:00:00+09:00,35163.7,35164.7,35074.2,35087.2,2005
2022-02-10 23:30:00+00:00,2022-02-11 08:30:00+09:00,35084.2,35116.7,35082.2,35108.7,1609
2022-02-11 00:00:00+00:00,2022-02-11 09:00:00+09:00,35110.2,35134.7,35062.2,35127.7,2086
2022-02-11 00:30:00+00:00,2022-02-11 09:30:00+09:00,35127.2,35160.2,35111.2,35125.2,2099
2022-02-11 01:00:00+00:00,2022-02-11 10:00:00+09:00,35124.2,35129.7,35073.7,35096.2,1969
2022-02-11 01:30:00+00:00,2022-02-11 10:30:00+09:00,35095.7,35133.2,35078.7,35128.7,1392
2022-02-11 02:00:00+00:00,2022-02-11 11:00:00+09:00,35129.2,35129.2,35078.7,35110.2,1247
2022-02-11 02:30:00+00:00,2022-02-11 11:30:00+09:00,35111.2,35119.2,35077.2,35114.2,1302
2022-02-11 03:00:00+00:00,2022-02-11 12:00:00+09:00,35114.7,35120.2,35079.5,35081.5,1024
2022-02-11 03:30:00+00:00,2022-02-11 12:30:00+09:00,35079.5,35090.4,35013.2,35032.2,1650
2022-02-11 04:00:00+00:00,2022-02-11 13:00:00+09:00,35033.2,35042.2,34989.7,34995.2,1536
2022-02-11 04:30:00+00:00,2022-02-11 13:30:00+09:00,34995.7,35031.7,34963.7,35006.2,1689
2022-02-11 05:00:00+00:00,2022-02-11 14:00:00+09:00,35005.2,35034.7,34995.7,35027.7,1648
2022-02-11 05:30:00+00:00,2022-02-11 14:30:00+09:00,35028.2,35060.7,34980.2,35055.2,1415
2022-02-11 06:00:00+00:00,2022-02-11 15:00:00+09:00,35056.2,35148.8,35053.3,35081.3,2588
2022-02-11 06:30:00+00:00,2022-02-11 15:30:00+09:00,35082.3,35125.3,35080.4,35116.3,2028
2022-02-11 07:00:00+00:00,2022-02-11 16:00:00+09:00,35108.3,35204.8,35079.8,35157.3,4021
2022-02-11 07:30:00+00:00,2022-02-11 16:30:00+09:00,35158.3,35190.3,35071.4,35079.3,3679
2022-02-11 08:00:00+00:00,2022-02-11 17:00:00+09:00,35079.2,35137.3,35073.3,35105.3,2659
2022-02-11 08:30:00+00:00,2022-02-11 17:30:00+09:00,35104.8,35105.3,35049.8,35097.9,2780
2022-02-11 09:00:00+00:00,2022-02-11 18:00:00+09:00,35098.4,35113.3,35090.3,35103.3,1886
2022-02-11 09:30:00+00:00,2022-02-11 18:30:00+09:00,35104.3,35148.4,35090.3,35132.9,2005
2022-02-11 10:00:00+00:00,2022-02-11 19:00:00+09:00,35132.4,35135.8,35075.3,35110.3,1846
2022-02-11 10:30:00+00:00,2022-02-11 19:30:00+09:00,35109.3,35121.3,35078.3,35099.4,2035
2022-02-11 11:00:00+00:00,2022-02-11 20:00:00+09:00,35099.9,35228.3,35091.8,35218.8,2717
2022-02-11 11:30:00+00:00,2022-02-11 20:30:00+09:00,35216.8,35243.3,35162.4,35177.4,2205
2022-02-11 12:00:00+00:00,2022-02-11 21:00:00+09:00,35178.9,35250.8,35155.8,35227.8,2560
2022-02-11 12:30:00+00:00,2022-02-11 21:30:00+09:00,35227.3,35301.8,35225.3,35276.3,2338
2022-02-11 13:00:00+00:00,2022-02-11 22:00:00+09:00,35277.3,35297.8,35220.8,35246.3,2249
2022-02-11 13:30:00+00:00,2022-02-11 22:30:00+09:00,35235.3,35436.8,35210.3,35311.4,6824
2022-02-11 14:00:00+00:00,2022-02-11 23:00:00+09:00,35313.7,35408.4,35265.4,35379.4,6768
2022-02-11 14:30:00+00:00,2022-02-11 23:30:00+09:00,35378.4,35417.4,35320.5,35345.9,6202
2022-02-11 15:00:00+00:00,2022-02-12 00:00:00+09:00,35344.9,35406.4,35240.4,35258.4,5970
2022-02-11 15:30:00+00:00,2022-02-12 00:30:00+09:00,35260.4,35285.4,35166.4,35240.5,5960
2022-02-11 16:00:00+00:00,2022-02-12 01:00:00+09:00,35239.0,35288.9,35197.4,35235.0,5220
2022-02-11 16:30:00+00:00,2022-02-12 01:30:00+09:00,35235.5,35259.9,35127.5,35156.5,5165
2022-02-11 17:00:00+00:00,2022-02-12 02:00:00+09:00,35155.5,35233.4,35084.9,35086.4,4903
2022-02-11 17:30:00+00:00,2022-02-12 02:30:00+09:00,35084.9,35093.4,34737.9,34786.9,7167
2022-02-11 18:00:00+00:00,2022-02-12 03:00:00+09:00,34778.8,34982.4,34700.9,34796.9,7164
2022-02-11 18:30:00+00:00,2022-02-12 03:30:00+09:00,34797.9,34931.9,34676.0,34783.0,6823
2022-02-11 19:00:00+00:00,2022-02-12 04:00:00+09:00,34784.0,34907.9,34708.9,34784.9,6767
2022-02-11 19:30:00+00:00,2022-02-12 04:30:00+09:00,34780.9,34858.9,34619.4,34723.4,6740
2022-02-11 20:00:00+00:00,2022-02-12 05:00:00+09:00,34724.4,34814.2,34678.4,34813.2,2136
2022-02-11 20:30:00+00:00,2022-02-12 05:30:00+09:00,34812.7,34834.2,34788.2,34798.2,903
2022-02-13 22:00:00+00:00,2022-02-14 07:00:00+09:00,34744.2,34772.2,34681.2,34721.7,2504
2022-02-13 22:30:00+00:00,2022-02-14 07:30:00+09:00,34720.2,34827.2,34717.7,34802.7,1862
2022-02-13 23:00:00+00:00,2022-02-14 08:00:00+09:00,34803.7,34841.7,34780.4,34784.9,2606
2022-02-13 23:30:00+00:00,2022-02-14 08:30:00+09:00,34783.9,34806.9,34724.9,34797.4,2591
2022-02-14 00:00:00+00:00,2022-02-14 09:00:00+09:00,34807.4,34816.4,34756.4,34758.9,2957
2022-02-14 00:30:00+00:00,2022-02-14 09:30:00+09:00,34759.4,34774.9,34709.4,34726.9,3119
2022-02-14 01:00:00+00:00,2022-02-14 10:00:00+09:00,34726.4,34738.4,34706.4,34717.4,2074
2022-02-14 01:30:00+00:00,2022-02-14 10:30:00+09:00,34722.4,34778.4,34719.4,34756.4,2149
2022-02-14 02:00:00+00:00,2022-02-14 11:00:00+09:00,34756.9,34789.4,34735.4,34775.4,1778
2022-02-14 02:30:00+00:00,2022-02-14 11:30:00+09:00,34776.4,34809.4,34774.4,34802.4,1760
2022-02-14 03:00:00+00:00,2022-02-14 12:00:00+09:00,34802.9,34807.4,34783.9,34800.7,1138
2022-02-14 03:30:00+00:00,2022-02-14 12:30:00+09:00,34798.7,34809.1,34779.9,34800.6,976
2022-02-14 04:00:00+00:00,2022-02-14 13:00:00+09:00,34799.6,34827.9,34785.9,34803.4,1441
2022-02-14 04:30:00+00:00,2022-02-14 13:30:00+09:00,34802.4,34809.4,34769.9,34780.9,1427
2022-02-14 05:00:00+00:00,2022-02-14 14:00:00+09:00,34783.9,34794.4,34771.4,34779.9,1474
2022-02-14 05:30:00+00:00,2022-02-14 14:30:00+09:00,34780.4,34780.4,34726.4,34777.9,1468
2022-02-14 06:00:00+00:00,2022-02-14 15:00:00+09:00,34777.4,34779.5,34693.0,34733.5,2766
2022-02-14 06:30:00+00:00,2022-02-14 15:30:00+09:00,34733.0,34845.5,34719.5,34792.5,2825
2022-02-14 07:00:00+00:00,2022-02-14 16:00:00+09:00,34788.0,34795.5,34510.5,34510.5,5334
2022-02-14 07:30:00+00:00,2022-02-14 16:30:00+09:00,34511.5,34552.6,34418.5,34444.5,5423
2022-02-14 08:00:00+00:00,2022-02-14 17:00:00+09:00,34442.4,34529.5,34386.5,34490.5,4847
2022-02-14 08:30:00+00:00,2022-02-14 17:30:00+09:00,34490.0,34516.5,34392.1,34405.6,3858
2022-02-14 09:00:00+00:00,2022-02-14 18:00:00+09:00,34406.4,34485.0,34339.5,34458.5,3854
2022-02-14 09:30:00+00:00,2022-02-14 18:30:00+09:00,34459.5,34547.6,34438.5,34487.6,3298
2022-02-14 10:00:00+00:00,2022-02-14 19:00:00+09:00,34488.1,34516.5,34443.5,34497.5,3191
2022-02-14 10:30:00+00:00,2022-02-14 19:30:00+09:00,34496.5,34527.5,34465.5,34501.0,2783
2022-02-14 11:00:00+00:00,2022-02-14 20:00:00+09:00,34502.5,34516.4,34434.5,34499.5,3282
2022-02-14 11:30:00+00:00,2022-02-14 20:30:00+09:00,34500.5,34815.0,34492.5,34703.6,5383
2022-02-14 12:00:00+00:00,2022-02-14 21:00:00+09:00,34707.6,34763.5,34675.0,34749.5,4571
2022-02-14 12:30:00+00:00,2022-02-14 21:30:00+09:00,34750.5,34753.0,34605.0,34651.5,4165
2022-02-14 13:00:00+00:00,2022-02-14 22:00:00+09:00,34650.5,34727.5,34630.5,34656.5,3460
2022-02-14 13:30:00+00:00,2022-02-14 22:30:00+09:00,34658.5,34734.0,34484.5,34568.6,6791
2022-02-14 14:00:00+00:00,2022-02-14 23:00:00+09:00,34565.1,34567.4,34364.5,34456.0,7002
2022-02-14 14:30:00+00:00,2022-02-14 23:30:00+09:00,34455.5,34483.5,34357.5,34380.5,6799
2022-02-14 15:00:00+00:00,2022-02-15 00:00:00+09:00,34383.0,34527.5,34361.5,34499.0,6511
2022-02-14 15:30:00+00:00,2022-02-15 00:30:00+09:00,34501.0,34615.6,34463.1,34593.7,6177
2022-02-14 16:00:00+00:00,2022-02-15 01:00:00+09:00,34592.7,34653.6,34546.1,34651.1,5184
2022-02-14 16:30:00+00:00,2022-02-15 01:30:00+09:00,34649.6,34701.2,34616.1,34674.2,5051
2022-02-14 17:00:00+00:00,2022-02-15 02:00:00+09:00,34674.7,34729.6,34598.1,34608.2,5072
2022-02-14 17:30:00+00:00,2022-02-15 02:30:00+09:00,34607.7,34614.2,34344.1,34367.1,5832
2022-02-14 18:00:00+00:00,2022-02-15 03:00:00+09:00,34368.1,34529.6,34300.1,34415.6,6016
2022-02-14 18:30:00+00:00,2022-02-15 03:30:00+09:00,34409.6,34532.2,34363.1,34475.2,6235
2022-02-14 19:00:00+00:00,2022-02-15 04:00:00+09:00,34476.2,34574.1,34403.1,34502.1,6080
2022-02-14 19:30:00+00:00,2022-02-15 04:30:00+09:00,34501.1,34650.6,34486.1,34563.6,6069
2022-02-14 20:00:00+00:00,2022-02-15 05:00:00+09:00,34560.6,34593.4,34549.1,34587.9,1201
2022-02-14 20:30:00+00:00,2022-02-15 05:30:00+09:00,34589.4,34598.5,34552.4,34557.4,482
2022-02-14 22:00:00+00:00,2022-02-15 07:00:00+09:00,34551.2,34590.7,34548.2,34582.9,691
2022-02-14 22:30:00+00:00,2022-02-15 07:30:00+09:00,34583.9,34601.5,34580.7,34600.5,509
2022-02-14 23:00:00+00:00,2022-02-15 08:00:00+09:00,34601.5,34617.2,34525.7,34539.7,1693
2022-02-14 23:30:00+00:00,2022-02-15 08:30:00+09:00,34539.2,34566.2,34501.7,34562.7,1804
2022-02-15 00:00:00+00:00,2022-02-15 09:00:00+09:00,34565.7,34581.7,34540.7,34574.2,1944
2022-02-15 00:30:00+00:00,2022-02-15 09:30:00+09:00,34573.2,34579.2,34524.7,34577.2,2493
2022-02-15 01:00:00+00:00,2022-02-15 10:00:00+09:00,34574.2,34618.7,34568.7,34613.7,1603
2022-02-15 01:30:00+00:00,2022-02-15 10:30:00+09:00,34615.7,34632.9,34607.2,34618.0,999
2022-02-15 02:00:00+00:00,2022-02-15 11:00:00+09:00,34618.0,34621.5,34583.2,34583.7,954
2022-02-15 02:30:00+00:00,2022-02-15 11:30:00+09:00,34582.7,34583.2,34551.7,34559.2,1451
2022-02-15 03:00:00+00:00,2022-02-15 12:00:00+09:00,34560.2,34567.7,34527.7,34535.2,1120
2022-02-15 03:30:00+00:00,2022-02-15 12:30:00+09:00,34534.7,34549.2,34526.7,34547.8,1089
2022-02-15 04:00:00+00:00,2022-02-15 13:00:00+09:00,34546.8,34547.8,34431.7,34497.2,2402
2022-02-15 04:30:00+00:00,2022-02-15 13:30:00+09:00,34496.7,34510.7,34468.7,34476.7,1685
2022-02-15 05:00:00+00:00,2022-02-15 14:00:00+09:00,34477.7,34522.7,34468.7,34513.7,1716
2022-02-15 05:30:00+00:00,2022-02-15 14:30:00+09:00,34513.2,34513.7,34485.7,34501.7,1284
2022-02-15 06:00:00+00:00,2022-02-15 15:00:00+09:00,34506.7,34547.7,34469.7,34513.8,2231
2022-02-15 06:30:00+00:00,2022-02-15 15:30:00+09:00,34514.8,34522.8,34448.2,34490.8,2299
2022-02-15 07:00:00+00:00,2022-02-15 16:00:00+09:00,34489.8,34797.8,34457.7,34793.3,5453
2022-02-15 07:30:00+00:00,2022-02-15 16:30:00+09:00,34794.8,34936.3,34793.8,34857.8,5032
2022-02-15 08:00:00+00:00,2022-02-15 17:00:00+09:00,34854.8,34911.7,34819.7,34884.8,4116
2022-02-15 08:30:00+00:00,2022-02-15 17:30:00+09:00,34884.3,34897.8,34836.3,34871.8,2773
2022-02-15 09:00:00+00:00,2022-02-15 18:00:00+09:00,34873.3,34920.7,34781.3,34839.7,3385
2022-02-15 09:30:00+00:00,2022-02-15 18:30:00+09:00,34840.7,34899.8,34822.2,34881.8,2875
2022-02-15 10:00:00+00:00,2022-02-15 19:00:00+09:00,34880.8,34965.7,34876.7,34915.8,2467
2022-02-15 10:30:00+00:00,2022-02-15 19:30:00+09:00,34916.3,34970.3,34911.3,34935.8,2347
2022-02-15 11:00:00+00:00,2022-02-15 20:00:00+09:00,34934.8,35008.2,34895.7,34983.7,3163
2022-02-15 11:30:00+00:00,2022-02-15 20:30:00+09:00,34984.2,34984.8,34935.3,34981.4,2492
2022-02-15 12:00:00+00:00,2022-02-15 21:00:00+09:00,34981.2,34989.7,34917.8,34943.3,2043
2022-02-15 12:30:00+00:00,2022-02-15 21:30:00+09:00,34929.3,34934.8,34877.8,34889.3,2682
2022-02-15 13:00:00+00:00,2022-02-15 22:00:00+09:00,34889.7,34898.7,34826.7,34863.3,2432
