date,close,open,high,low,volume,•Ï‰»—¦ %
2018/2/11,"7,239.47","6,936.68","7,303.26","6,879.69",2.59B,5.31%
2018/2/4,"6,874.49","7,165.96","7,277.36","6,630.67",3.60B,-5.06%
2018/1/28,"7,240.95","7,484.47","7,500.61","7,238.18",2.76B,-3.53%
2018/1/21,"7,505.77","7,338.04","7,505.77","7,332.81",2.44B,2.31%
2018/1/14,"7,336.38","7,307.19","7,336.38","7,205.93",2.07B,1.04%
2018/1/7,"7,261.06","7,135.38","7,265.26","7,111.52",2.37B,1.74%
2017/12/31,"7,136.56","6,937.65","7,137.04","6,924.08",1.92B,3.38%
2017/12/24,"6,903.39","6,928.92","6,955.38","6,903.39",1.35B,-0.81%
2017/12/17,"6,959.96","6,980.40","7,003.89","6,935.42",2.31B,0.34%
2017/12/10,"6,936.58","6,847.64","6,945.82","6,844.88",3.32B,1.41%
2017/12/3,"6,840.08","6,897.14","6,899.23","6,734.13",2.48B,-0.11%
2017/11/26,"6,847.59","6,889.91","6,914.19","6,737.16",2.79B,-0.60%
2017/11/19,"6,889.16","6,789.28","6,890.02","6,779.48",1.51B,1.57%
2017/11/12,"6,782.79","6,727.39","6,806.67","6,667.31",2.35B,0.47%
2017/11/5,"6,750.94","6,763.30","6,795.52","6,687.28",2.55B,-0.20%
2017/10/29,"6,764.44","6,693.77","6,765.14","6,677.15",2.53B,0.94%
2017/10/22,"6,701.26","6,641.57","6,708.13","6,517.93",2.40B,1.09%
2017/10/15,"6,629.05","6,622.55","6,640.02","6,558.53",2.02B,0.35%
2017/10/8,"6,605.80","6,597.37","6,616.58","6,561.78",2.08B,0.24%
2017/10/1,"6,590.18","6,506.08","6,590.18","6,484.14",2.15B,1.45%
2017/9/24,"6,495.96","6,403.11","6,497.98","6,343.96",2.32B,1.07%
2017/9/17,"6,426.92","6,460.10","6,477.77","6,400.81",2.14B,-0.33%
2017/9/10,"6,448.47","6,411.18","6,464.27","6,410.71",2.91B,1.39%
2017/9/3,"6,360.19","6,414.82","6,426.51","6,334.59",1.70B,-1.17%
2017/8/27,"6,435.33","6,286.01","6,449.65","6,228.73",1.97B,2.71%
2017/8/20,"6,265.64","6,216.32","6,308.72","6,177.19",1.80B,0.79%
2017/8/13,"6,216.53","6,306.11","6,374.56","6,193.38",2.08B,-0.64%
2017/8/6,"6,256.56","6,361.06","6,423.35","6,214.41",2.24B,-1.50%
2017/7/30,"6,351.56","6,394.69","6,396.59","6,313.43",2.32B,-0.36%
2017/7/23,"6,374.68","6,387.82","6,460.84","6,318.62",2.33B,-0.20%
2017/7/16,"6,387.75","6,320.35","6,398.26","6,291.07",2.06B,1.19%
2017/7/9,"6,312.47","6,156.03","6,321.76","6,141.83",2.05B,2.59%
2017/7/2,"6,153.08","6,173.29","6,177.36","6,081.96",1.65B,0.21%
2017/6/25,"6,140.42","6,292.73","6,303.44","6,087.81",2.44B,-1.99%
2017/6/18,"6,265.25","6,196.85","6,269.37","6,186.94",3.35B,1.84%
2017/6/11,"6,151.76","6,153.56","6,237.53","6,107.85",3.33B,-0.90%
2017/6/4,"6,207.92","6,305.47","6,341.70","6,137.68",2.42B,-1.55%
2017/5/28,"6,305.80","6,204.18","6,308.76","6,164.07",2.06B,1.54%
2017/5/21,"6,210.19","6,098.25","6,217.34","6,097.24",2.02B,2.08%
2017/5/14,"6,083.70","6,128.11","6,170.16","5,996.81",2.51B,-0.61%
2017/5/7,"6,121.23","6,100.66","6,133.00","6,075.68",2.27B,0.34%
2017/4/30,"6,100.76","6,067.56","6,102.72","6,053.28",2.34B,0.88%
2017/4/23,"6,047.61","5,979.96","6,074.04","5,970.25",2.33B,2.32%
2017/4/16,"5,910.52","5,821.55","5,926.23","5,818.20",2.03B,1.82%
2017/4/9,"5,805.15","5,883.43","5,907.85","5,805.15",1.63B,-1.24%
2017/4/2,"5,877.81","5,917.31","5,936.39","5,855.51",2.32B,-0.57%
2017/3/26,"5,911.74","5,776.33","5,927.81","5,769.39",2.17B,1.42%
2017/3/19,"5,828.74","5,898.81","5,928.06","5,781.81",2.25B,-1.22%
2017/3/12,"5,901.00","5,863.48","5,912.61","5,831.88",3.02B,0.67%
2017/3/5,"5,861.73","5,846.42","5,872.60","5,812.08",2.15B,-0.15%
2017/2/26,"5,870.75","5,835.04","5,911.79","5,817.22",2.47B,0.44%
2017/2/19,"5,845.31","5,850.20","5,867.89","5,800.55",1.74B,0.12%
2017/2/12,"5,838.58","5,753.19","5,838.58","5,748.74",2.23B,1.82%
2017/2/5,"5,734.13","5,656.95","5,743.43","5,649.39",2.14B,1.19%
2017/1/29,"5,666.77","5,635.86","5,666.84","5,576.09",2.31B,0.11%
2017/1/22,"5,660.78","5,546.64","5,669.61","5,522.69",2.05B,1.90%
2017/1/15,"5,555.33","5,555.16","5,574.35","5,527.22",1.64B,-0.34%
2017/1/8,"5,574.12","5,527.57","5,584.26","5,496.82",2.05B,0.96%
2017/1/1,"5,521.06","5,425.62","5,536.52","5,397.99",1.71B,2.56%
2016/12/25,"5,383.12","5,470.76","5,512.37","5,371.89",1.25B,-1.46%
2016/12/18,"5,462.69","5,441.20","5,489.47","5,432.77",1.76B,0.47%
2016/12/11,"5,437.16","5,428.22","5,486.75","5,394.42",3.06B,-0.13%
2016/12/4,"5,444.50","5,283.58","5,450.16","5,269.57",2.29B,3.59%
2016/11/27,"5,255.65","5,387.92","5,403.86","5,238.21",2.37B,-2.65%
2016/11/20,"5,398.92","5,336.78","5,398.92","5,334.16",1.43B,1.45%
2016/11/13,"5,321.51","5,246.33","5,346.80","5,192.05",2.44B,1.61%
2016/11/6,"5,237.11","5,128.99","5,302.68","5,122.77",2.78B,3.78%
2016/10/30,"5,046.37","5,205.09","5,206.70","5,034.41",2.28B,-2.77%
2016/10/23,"5,190.10","5,290.31","5,311.50","5,178.76",1.93B,-1.28%
2016/10/16,"5,257.40","5,213.69","5,264.27","5,196.03",1.78B,0.83%
2016/10/9,"5,214.16","5,318.46","5,340.52","5,169.76",1.83B,-1.48%
2016/10/2,"5,292.40","5,300.29","5,330.81","5,266.80",2.00B,-0.37%
2016/9/25,"5,312.00","5,275.73","5,325.88","5,251.32",2.16B,0.12%
2016/9/18,"5,305.75","5,263.55","5,342.88","5,222.91",2.05B,1.17%
2016/9/11,"5,244.57","5,098.03","5,254.78","5,097.80",2.89B,2.31%
2016/9/4,"5,125.91","5,259.99","5,287.61","5,125.91",1.80B,-2.36%
2016/8/28,"5,249.90","5,223.80","5,263.39","5,189.36",1.91B,0.59%
2016/8/21,"5,218.92","5,231.46","5,275.74","5,191.86",1.78B,-0.37%
2016/8/14,"5,238.38","5,242.18","5,271.36","5,197.23",1.88B,0.10%
2016/8/7,"5,232.90","5,223.54","5,238.54","5,193.80",1.79B,0.23%
2016/7/31,"5,221.12","5,167.42","5,227.23","5,109.80",2.15B,1.14%
2016/7/24,"5,162.13","5,096.99","5,175.81","5,082.66",2.27B,1.22%
2016/7/17,"5,100.16","5,034.99","5,103.52","5,028.24",1.81B,1.40%
2016/7/10,"5,029.59","4,976.54","5,045.18","4,976.54",1.92B,1.47%
2016/7/3,"4,956.76","4,837.06","4,959.00","4,786.01",1.63B,1.94%
2016/6/26,"4,862.57","4,664.43","4,880.17","4,574.25",2.51B,3.28%
2016/6/19,"4,707.98","4,856.69","4,910.04","4,698.42",3.10B,-1.92%
2016/6/12,"4,800.34","4,868.51","4,894.85","4,778.78",2.63B,-1.92%
2016/6/5,"4,894.55","4,950.46","4,980.14","4,880.61",1.91B,-0.97%
2016/5/29,"4,942.52","4,938.48","4,971.36","4,909.21",1.90B,0.18%
2016/5/22,"4,933.51","4,771.57","4,933.51","4,763.91",1.96B,3.44%
2016/5/15,"4,769.56","4,728.86","4,791.25","4,678.38",2.23B,1.10%
2016/5/8,"4,717.68","4,736.35","4,812.19","4,708.26",2.07B,-0.39%
2016/5/1,"4,736.15","4,786.55","4,821.57","4,684.28",2.24B,-0.82%
2016/4/24,"4,775.36","4,891.48","4,915.00","4,740.84",2.31B,-2.67%
2016/4/17,"4,906.23","4,919.36","4,969.32","4,872.02",2.05B,-0.65%
2016/4/10,"4,938.22","4,873.39","4,961.30","4,808.91",1.98B,1.80%
2016/4/3,"4,850.69","4,911.22","4,921.51","4,831.49",2.04B,-1.30%
2016/3/27,"4,914.54","4,785.25","4,917.09","4,749.78",2.07B,2.95%
2016/3/20,"4,773.51","4,787.31","4,835.60","4,734.77",1.53B,-0.46%
2016/3/13,"4,795.65","4,733.39","4,804.58","4,712.07",2.76B,0.99%
2016/3/6,"4,748.47","4,690.88","4,748.79","4,607.99",2.22B,0.67%
2016/2/28,"4,717.02","4,585.30","4,746.65","4,557.46",2.48B,2.76%
2016/2/21,"4,590.47","4,548.31","4,618.85","4,425.72",2.10B,1.91%
2016/2/14,"4,504.43","4,397.95","4,548.47","4,376.52",2.09B,3.85%
2016/2/7,"4,337.51","4,288.02","4,369.62","4,209.76",3.01B,-0.59%
2016/1/31,"4,363.14","4,587.59","4,636.93","4,350.38",2.75B,-5.44%
2016/1/24,"4,613.95","4,574.60","4,613.95","4,447.50",2.76B,0.50%
2016/1/17,"4,591.18","4,548.05","4,591.18","4,313.39",2.38B,2.29%
2016/1/10,"4,488.42","4,673.44","4,714.80","4,419.41",2.93B,-3.34%
2016/1/3,"4,643.63","4,897.65","4,926.73","4,637.85",2.63B,-7.26%
2015/12/27,"5,007.41","5,032.29","5,116.99","4,999.07",1.25B,-0.81%
2015/12/20,"5,048.49","4,957.53","5,063.28","4,928.93",1.27B,2.55%
2015/12/13,"4,923.08","4,932.61","5,088.57","4,871.59",3.34B,-0.21%
2015/12/6,"4,933.47","5,139.46","5,139.78","4,928.67",2.16B,-4.06%
2015/11/29,"5,142.27","5,139.58","5,176.77","5,011.72",2.46B,0.29%
2015/11/22,"5,127.52","5,106.72","5,134.35","5,050.14",1.34B,0.44%
2015/11/15,"5,104.92","4,916.14","5,112.46","4,908.66",2.10B,3.59%
2015/11/8,"4,927.88","5,128.94","5,133.44","4,925.35",2.08B,-4.26%
2015/11/1,"5,147.12","5,065.64","5,163.47","5,061.47",2.27B,1.85%
2015/10/25,"5,053.75","5,030.80","5,095.69","5,009.07",2.30B,0.44%
2015/10/18,"5,031.86","4,873.54","5,048.55","4,836.46",2.21B,2.97%
2015/10/11,"4,886.69","4,839.79","4,886.95","4,771.62",2.05B,1.16%
2015/10/4,"4,830.47","4,742.13","4,841.38","4,711.79",2.33B,2.61%
2015/9/27,"4,707.77","4,665.06","4,707.77","4,487.06",2.74B,0.45%
2015/9/20,"4,686.50","4,851.98","4,881.46","4,659.48",2.28B,-2.92%
2015/9/13,"4,827.23","4,831.98","4,960.87","4,791.08",2.90B,0.10%
2015/9/6,"4,822.34","4,769.72","4,862.88","4,746.52",1.75B,2.96%
2015/8/30,"4,683.92","4,798.68","4,824.61","4,614.91",2.37B,-2.99%
2015/8/23,"4,828.32","4,351.61","4,836.78","4,292.14",3.32B,2.60%
2015/8/16,"4,706.04","5,032.34","5,092.69","4,706.04",2.30B,-6.78%
2015/8/9,"5,048.23","5,081.72","5,112.47","4,945.79",2.08B,0.09%
2015/8/2,"5,043.54","5,134.34","5,175.26","5,006.15",2.26B,-1.65%
2015/7/26,"5,128.28","5,055.92","5,155.02","5,025.61",2.32B,0.78%
2015/7/19,"5,088.63","5,223.18","5,231.94","5,084.51",2.15B,-2.33%
2015/7/12,"5,210.14","5,037.27","5,210.16","5,036.68",1.98B,4.25%
2015/7/5,"4,997.70","4,963.80","5,020.71","4,901.51",2.23B,-0.23%
2015/6/28,"5,009.21","5,021.21","5,051.01","4,956.23",1.81B,-1.40%
2015/6/21,"5,080.51","5,147.87","5,164.36","5,060.82",2.81B,-0.71%
2015/6/14,"5,117.00","5,011.79","5,143.32","4,985.94",2.63B,1.30%
2015/6/7,"5,051.10","5,066.65","5,101.39","4,974.61",1.97B,-0.34%
2015/5/31,"5,068.46","5,094.94","5,114.60","5,025.52",2.10B,-0.03%
2015/5/24,"5,070.02","5,076.91","5,111.54","5,016.73",1.81B,-0.38%
2015/5/17,"5,089.36","5,040.92","5,103.84","5,037.54",1.95B,0.81%
2015/5/10,"5,048.29","5,003.26","5,062.65","4,931.60",2.04B,0.89%
2015/5/3,"5,003.55","5,018.35","5,043.62","4,888.17",2.31B,-0.04%
2015/4/26,"5,005.39","5,104.36","5,119.83","4,921.56",2.48B,-1.70%
2015/4/19,"5,092.09","4,958.07","5,100.37","4,952.68",2.07B,3.25%
2015/4/12,"4,931.81","5,001.56","5,024.25","4,912.32",2.05B,-1.28%
2015/4/5,"4,995.98","4,855.94","4,996.08","4,852.91",1.98B,2.23%
2015/3/29,"4,886.94","4,921.78","4,948.46","4,844.39",1.77B,-0.09%
2015/3/22,"4,891.22","5,020.60","5,032.48","4,825.93",2.21B,-2.69%
2015/3/15,"5,026.42","4,897.27","5,042.14","4,889.09",2.76B,3.17%
2015/3/8,"4,871.76","4,936.08","4,950.47","4,842.80",2.21B,-1.13%
2015/3/1,"4,927.37","4,973.43","5,008.57","4,918.62",2.26B,-0.73%
2015/2/22,"4,963.53","4,953.10","4,989.25","4,939.56",2.23B,0.15%
2015/2/15,"4,955.97","4,889.98","4,957.02","4,880.64",1.70B,1.27%
2015/2/8,"4,893.84","4,723.73","4,893.84","4,719.61",2.22B,3.15%
2015/2/1,"4,744.40","4,650.60","4,787.19","4,580.46",2.62B,2.35%
2015/1/25,"4,635.24","4,752.36","4,774.18","4,601.76",2.63B,-2.58%
2015/1/18,"4,757.88","4,655.84","4,771.18","4,601.10",1.87B,2.66%
2015/1/11,"4,634.38","4,714.07","4,751.34","4,563.11",2.66B,-1.48%
2015/1/4,"4,704.07","4,700.34","4,744.71","4,567.60",2.49B,-0.48%
2014/12/28,"4,726.81","4,801.26","4,813.72","4,698.11",1.42B,-1.67%
2014/12/21,"4,806.86","4,759.04","4,814.95","4,757.81",1.32B,0.87%
2014/12/14,"4,765.38","4,679.67","4,782.13","4,547.31",3.57B,2.40%
2014/12/7,"4,653.60","4,769.76","4,793.24","4,653.60",2.40B,-2.66%
2014/11/30,"4,780.76","4,777.73","4,788.98","4,724.62",2.29B,-0.23%
2014/11/23,"4,791.63","4,725.17","4,810.86","4,723.62",1.56B,1.67%
2014/11/16,"4,712.97","4,678.44","4,751.60","4,653.32",2.24B,0.52%
2014/11/9,"4,688.54","4,635.10","4,703.10","4,626.49",2.22B,1.21%
2014/11/2,"4,632.53","4,633.71","4,654.19","4,594.91",2.46B,0.04%
2014/10/26,"4,630.74","4,469.02","4,641.51","4,450.29",2.64B,3.28%
2014/10/19,"4,483.72","4,254.16","4,486.26","4,248.22",2.41B,5.29%
2014/10/12,"4,258.44","4,274.90","4,303.82","4,116.60",3.44B,-0.42%
2014/10/5,"4,276.24","4,492.40","4,496.26","4,276.24",2.84B,-4.45%
2014/9/28,"4,475.62","4,465.84","4,522.06","4,367.74",2.55B,-0.81%
2014/9/21,"4,512.19","4,568.45","4,568.87","4,466.64",2.26B,-1.48%
2014/9/14,"4,579.79","4,567.45","4,610.57","4,499.87",3.01B,0.27%
2014/9/7,"4,567.60","4,579.06","4,600.40","4,544.44",2.14B,-0.33%
2014/8/31,"4,582.90","4,592.42","4,610.14","4,542.74",1.72B,0.06%
2014/8/24,"4,580.27","4,563.72","4,580.27","4,546.62",1.69B,0.92%
2014/8/17,"4,538.55","4,490.53","4,547.24","4,486.44",1.80B,1.65%
2014/8/10,"4,464.93","4,387.38","4,482.47","4,371.84",1.95B,2.15%
2014/8/3,"4,370.90","4,365.62","4,395.38","4,321.89",2.24B,0.42%
2014/7/27,"4,352.64","4,451.12","4,476.06","4,324.02",2.45B,-2.18%
2014/7/20,"4,449.56","4,421.20","4,485.50","4,404.51",2.11B,0.39%
2014/7/13,"4,432.15","4,441.39","4,451.93","4,352.23",2.32B,0.38%
2014/7/6,"4,415.49","4,477.74","4,478.02","4,351.04",2.16B,-1.57%
2014/6/29,"4,485.93","4,398.37","4,485.93","4,396.59",1.67B,2.00%
2014/6/22,"4,397.93","4,368.95","4,399.87","4,339.41",2.82B,0.68%
2014/6/15,"4,368.04","4,303.93","4,372.18","4,296.26",2.79B,1.33%
2014/6/8,"4,310.65","4,324.35","4,346.74","4,284.53",2.15B,-0.25%
2014/6/1,"4,321.40","4,247.96","4,322.51","4,207.61",2.10B,1.86%
2014/5/25,"4,242.62","4,206.44","4,252.08","4,204.72",1.71B,1.36%
2014/5/18,"4,185.81","4,080.33","4,186.58","4,075.70",2.10B,2.33%
2014/5/11,"4,090.59","4,092.84","4,155.13","4,035.96",2.38B,0.46%
2014/5/4,"4,071.87","4,099.25","4,138.34","4,021.05",2.61B,-1.26%
2014/4/27,"4,123.90","4,091.81","4,149.56","4,014.17",2.59B,1.19%
2014/4/20,"4,075.56","4,105.36","4,177.16","4,068.10",2.35B,-0.49%
2014/4/13,"4,095.52","4,038.06","4,110.46","3,946.03",2.07B,2.39%
2014/4/6,"3,999.73","4,110.92","4,185.19","3,991.64",2.87B,-3.10%
2014/3/30,"4,127.73","4,185.62","4,286.09","4,118.71",2.74B,-0.67%
2014/3/23,"4,155.76","4,289.49","4,289.49","4,131.81",2.73B,-2.83%
2014/3/16,"4,276.79","4,274.22","4,344.39","4,268.34",3.01B,0.74%
2014/3/9,"4,245.40","4,332.62","4,354.43","4,241.94",2.65B,-2.09%
2014/3/2,"4,336.22","4,261.42","4,371.71","4,239.65",2.68B,0.65%
2014/2/23,"4,308.12","4,273.32","4,342.59","4,272.11",2.66B,1.05%
2014/2/16,"4,263.41","4,253.71","4,284.85","4,226.75",2.07B,0.46%
2014/2/9,"4,244.02","4,125.12","4,250.91","4,122.61",2.43B,2.86%
2014/2/2,"4,125.86","4,105.06","4,126.51","3,968.19",2.77B,0.54%
2014/1/26,"4,103.88","4,132.22","4,136.46","4,044.76",2.76B,-0.59%
2014/1/19,"4,128.17","4,222.98","4,246.55","4,128.17",2.14B,-1.65%
2014/1/12,"4,197.58","4,167.41","4,219.28","4,097.99",2.59B,0.55%
2014/1/5,"4,174.66","4,137.03","4,182.74","4,103.75",2.59B,1.03%
